Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
1428.129	31.16041	31.04585	30.802	30.50224	30.15724	29.54431	28.97543	28.42489	27.91472	27.56238	26.89807	26.51269	26.03556	
1430.629	31.00638	30.93838	30.71961	30.46186	30.14622	29.56632	29.00478	28.4469	27.92205	27.57705	26.90907	26.52736	26.04656	
1433.129	31.04937	30.94196	30.7017	30.43617	30.12787	29.56632	29.02313	28.46525	27.94774	27.5954	26.92742	26.54938	26.06124	
1435.628	31.20332	31.07442	30.79118	30.48748	30.14982	29.58093	29.03407	28.48353	27.96236	27.61736	26.94571	26.56767	26.07586	
1438.128	31.16744	31.06362	30.81261	30.52013	30.18279	29.59555	29.05603	28.50916	27.99532	27.64665	26.96766	26.58962	26.10882	
1440.628	31.03842	30.97041	30.75881	30.50569	30.19005	29.6175	29.07797	28.52744	28.00625	27.66492	26.9896	26.6189	26.12342	
1443.128	31.10648	30.99549	30.74807	30.48	30.1717	29.62117	29.08899	28.54946	28.02461	27.67593	27.00428	26.62625	26.13443	
1445.628	31.23177	31.10287	30.82679	30.5343	30.18997	29.62476	29.09625	28.55672	28.05022	27.70155	27.02623	26.6482	26.16005	
1448.128	31.16723	31.06699	30.83032	30.55574	30.23029	29.6614	29.12188	28.58235	28.0685	27.7235	27.04451	26.6628	26.17466	
1450.628	31.06694	30.99893	30.78375	30.53424	30.23395	29.67241	29.14023	28.60437	28.08685	27.73818	27.0702	26.6885	26.19668	
1453.127	31.13141	31.02759	30.7945	30.53424	30.23395	29.69076	29.15858	28.62272	28.10887	27.76387	27.08855	26.6995	26.21136	
1455.627	31.27104	31.13139	30.8589	30.57357	30.24855	29.69802	29.18052	28.64466	28.12715	27.77848	27.1105	26.72145	26.22964	
1458.127	31.35342	31.21736	30.94487	30.63805	30.29627	29.72004	29.20621	28.67035	28.14183	27.79683	27.12151	26.73981	26.25533	
1460.627	31.21738	31.14221	30.9127	30.6417	30.32203	29.75315	29.2173	28.6741	28.16025	27.82258	27.13993	26.76556	26.27375	
1463.127	31.0991	31.049	30.84815	30.61297	30.32562	29.76775	29.24291	28.69971	28.18587	27.83719	27.16187	26.78016	26.28468	
1465.627	31.09193	31.02751	30.80875	30.56999	30.27791	29.7494	29.23556	28.69971	28.20055	27.86289	27.19124	26.80586	26.31037	
1468.126	31.18507	31.09199	30.85531	30.59148	30.28892	29.76775	29.25759	28.73274	28.20789	27.86656	27.19857	26.81687	26.31772	
1470.626	31.21725	31.11701	30.8875	30.6165	30.31455	29.77503	29.26487	28.74003	28.22983	27.89217	27.21318	26.83881	26.33966	
1473.126	31.2065	31.11342	30.8875	30.62724	30.31455	29.78237	29.27955	28.75471	28.25553	27.91052	27.24255	26.86084	26.36535	
1475.626	31.17068	31.08477	30.866	30.62008	30.3219	29.78604	29.29056	28.75837	28.27755	27.93622	27.26824	26.88286	26.38738	
1478.126	31.22434	31.11693	30.891	30.63075	30.33283	29.80798	29.29783	28.78032	28.29582	27.95449	27.29018	26.90848	26.39831	
1480.626	31.25299	31.14201	30.91249	30.64866	30.34751	29.81166	29.31617	28.79867	28.30316	27.96551	27.30119	26.92683	26.43135	
1483.126	31.26366	31.17059	30.93033	30.66291	30.36945	29.82993	29.33078	28.81327	28.3141	27.97277	27.30479	26.93042	26.42393	
1485.625	31.17777	31.11693	30.90891	30.66298	30.36585	29.84101	29.34186	28.8317	28.33253	27.99487	27.33423	26.95987	26.4497	
1488.125	31.21724	31.12417	30.89466	30.64873	30.36226	29.83374	29.34193	28.8281	28.34362	28.01331	27.35266	26.9783	26.48648	
1490.625	31.25657	31.1635	30.9304	30.6594	30.38053	29.85569	29.36021	28.84638	28.35823	28.02424	27.3636	26.98556	26.48273	
1493.125	31.26017	31.17068	30.94833	30.68449	30.39156	29.85938	29.3639	28.86107	28.37658	28.04626	27.38562	27.00758	26.51944	
1495.625	31.26017	31.18142	30.95191	30.68807	30.3989	29.87405	29.37124	28.87575	28.39126	28.05727	27.40764	27.02227	26.52678	
1498.125	31.33181	31.23873	30.99131	30.72389	30.42826	29.89975	29.39693	28.89043	28.40595	28.06095	27.41866	27.04429	26.5378	
1500.625	31.28883	31.22083	30.9949	30.74181	30.44294	29.92177	29.41895	28.91245	28.41696	28.07929	27.43334	27.0553	26.5745	
1503.124	31.27092	31.19217	30.9734	30.73822	30.44294	29.92911	29.42996	28.92346	28.43898	28.10866	27.45536	27.07732	26.58184	
1505.624	31.34972	31.25664	31.02355	30.75613	30.46449	29.94746	29.44463	28.94181	28.45731	28.12333	27.48104	27.10667	26.61486	
1508.124	31.29607	31.22806	31.00571	30.75621	30.46815	29.9512	29.45573	28.95657	28.47941	28.14542	27.49579	27.11775	26.63328	
1510.624	31.28532	31.21373	31.00213	30.75621	30.47531	29.96222	29.47041	28.97125	28.49409	28.15643	27.51414	27.14344	26.64796	
1513.124	31.26383	31.1994	30.99138	30.75262	30.47531	29.96955	29.48141	28.97859	28.49042	28.16378	27.51782	27.14345	26.65531	
1515.624	31.31039	31.23164	31.00213	30.75262	30.47889	29.97322	29.48508	28.99327	28.51612	28.17846	27.53249	27.1618	26.66632	
1518.124	31.33188	31.24597	31.03079	30.77411	30.48605	29.98423	29.49976	29.00428	28.53447	28.20415	27.56186	27.18749	26.70669	
1520.623	31.32472	31.24955	31.03079	30.78128	30.4968	29.9879	29.49976	29.00795	28.54915	28.21883	27.58021	27.20951	26.71403	
1523.123	31.38203	31.28537	31.05944	30.79919	30.51471	30.01359	29.52912	29.03364	28.54548	28.22617	27.58388	27.21318	26.7177	
1525.623	31.24957	31.21022	31.03086	30.79926	30.52195	30.02101	29.53287	29.04472	28.56391	28.24093	27.59864	27.22428	26.7398	
1528.123	30.89502	30.94165	30.85541	30.70262	30.47904	30.02108	29.54395	29.05581	28.57498	28.252	27.62072	27.24635	26.75821	
1530.623	30.50548	30.60486	30.61535	30.52345	30.355	29.97696	29.54388	29.06307	28.58226	28.26295	27.63167	27.26465	26.77284	
1533.123	30.12752	30.28901	30.34406	30.32571	30.22661	29.93667	29.53661	29.0815	28.597	28.27035	27.64274	27.27205	26.78758	
1535.623	29.79353	29.98805	30.09082	30.10917	30.04677	29.84491	29.49624	29.07049	28.61903	28.30339	27.66844	27.30508	26.81327	
1538.122	29.49631	29.70918	29.84498	29.88903	29.87801	29.73488	29.4486	29.05588	28.6191	28.30346	27.68319	27.3125	26.82436	
1540.622	29.19535	29.43759	29.58807	29.67248	29.68716	29.61376	29.37152	29.01918	28.60809	28.30346	27.68686	27.31984	26.83537	
1543.122	28.94585	29.19909	29.37894	29.48537	29.5184	29.51106	29.30186	29.0009	28.59716	28.30722	27.69429	27.33827	26.85013	
1545.622	28.70736	28.97162	29.16614	29.28726	29.35699	29.38636	29.2322	28.94959	28.57522	28.29995	27.7017	27.33835	26.85755	
1548.122	28.46504	28.75132	28.95686	29.1	29.1734	29.25415	29.14404	28.9018	28.55312	28.28886	27.71264	27.36396	26.87949	
1550.622	28.25967	28.54961	28.76616	28.90563	29.01573	29.12217	29.05611	28.83956	28.5349	28.28533	27.72745	27.37877	26.90532	
1553.122	28.03945	28.34407	28.57897	28.72945	28.85057	28.99738	28.946	28.77349	28.50921	28.27065	27.7348	27.39713	26.91633	
1555.621	27.86702	28.16431	28.39554	28.57171	28.6965	28.869	28.869	28.72219	28.46891	28.25237	27.73487	27.40088	26.93843	
1558.121	27.67991	27.98087	28.2121	28.39561	28.53875	28.74428	28.75897	28.64152	28.42495	28.22676	27.73128	27.41931	26.95686	
1560.621	27.49999	27.80462	28.03952	28.23037	28.38452	28.61208	28.66713	28.56803	28.3735	28.18998	27.71286	27.41189	26.95312	
1563.121	27.34225	27.64321	27.88545	28.07997	28.25247	28.50205	28.57545	28.51673	28.33687	28.17538	27.7166	27.42298	26.97888	
1565.621	27.19544	27.48539	27.7313	27.93683	28.10933	28.37726	28.47269	28.43231	28.28548	28.13867	27.70559	27.42298	26.98989	
1571.119	26.87254	27.15881	27.42307	27.62494	27.81579	28.1351	28.2709	28.28191	28.16444	28.05067	27.66897	27.41939	27.00098	
1572.625	26.78078	27.07073	27.32765	27.54786	27.73871	28.06903	28.21951	28.24153	28.12407	28.02498	27.65795	27.41939	27.00098	
1574.132	26.70378	26.99372	27.26166	27.47086	27.66905	27.99937	28.16086	28.19389	28.09477	27.99201	27.64334	27.40844	27.01205	
1575.639	26.61575	26.9057	27.17363	27.38283	27.59203	27.9297	28.09853	28.15358	28.06915	27.97006	27.63607	27.40484	27.00846	
