Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
79332.29072	24.15384	23.96486	23.67697	23.66995	23.67304	23.5639	23.32095	23.16442	23.17619	23.01503	22.87672	22.86957	22.82462	22.59263
79334.78997	24.16507	23.98343	23.69921	23.68118	23.69528	23.58614	23.33952	23.17565	23.18742	23.02992	22.88061	22.87713	22.82117	22.59652
79337.29022	24.20935	24.00936	23.71779	23.70344	23.7102	23.60105	23.35077	23.1869	23.206	23.04116	22.89184	22.88836	22.83608	22.59674
79339.79047	24.23533	24.039	23.74744	23.72207	23.73251	23.61969	23.36207	23.20186	23.21729	23.05245	22.90313	22.89966	22.84003	22.6117
79342.29072	24.25389	24.04289	23.75867	23.73697	23.75107	23.64193	23.3843	23.21676	23.22486	23.05635	22.9107	22.89254	22.84026	22.60459
79344.79097	24.29802	24.07967	23.78811	23.76641	23.77317	23.66036	23.40274	23.23152	23.23594	23.06376	22.91811	22.89261	22.84033	22.59732
79347.29122	24.30565	24.10199	23.80309	23.78139	23.78448	23.668	23.41037	23.23915	23.24358	23.07507	22.91841	22.90759	22.85898	22.60496
79349.79147	24.3169	24.12057	23.82167	23.7963	23.80306	23.68658	23.42895	23.2504	23.25481	23.08631	22.92598	22.91516	22.85186	22.61252
79352.29072	24.33913	24.13547	23.84391	23.81853	23.8253	23.71249	23.45119	23.27264	23.27339	23.09754	22.93721	22.9264	22.85209	22.60908
79354.79097	24.37232	24.16131	23.86975	23.83704	23.84747	23.72365	23.46235	23.2838	23.28455	23.11237	22.95938	22.93388	22.87059	22.62391
79357.29122	24.38722	24.17621	23.87364	23.84093	23.84769	23.73121	23.47358	23.28769	23.29212	23.12361	22.96328	22.94145	22.86714	22.6278
79359.79147	24.40945	24.19477	23.90321	23.87418	23.87727	23.75711	23.49215	23.30625	23.30335	23.12383	22.9635	22.94901	22.87471	22.62436
79362.29172	24.44982	24.23148	23.92157	23.88518	23.89195	23.77546	23.5105	23.32827	23.32537	23.15319	22.97818	22.95635	22.88205	22.63904
79364.79197	24.46841	24.24639	23.93648	23.90744	23.9142	23.79038	23.51807	23.33585	23.33659	23.1534	22.9894	22.96757	22.88959	22.6319
79367.29222	24.49784	24.27583	23.95491	23.93321	23.93263	23.81247	23.53283	23.34326	23.34767	23.16816	23.00049	22.97131	22.89334	22.63932
79369.79147	24.51274	24.29806	23.98448	23.94443	23.95119	23.83104	23.54772	23.36183	23.35891	23.17205	23.00438	22.97521	22.89723	22.62853
79372.29172	24.54225	24.32391	24.00298	23.97395	23.98071	23.85321	23.57357	23.38033	23.36641	23.17955	23.01187	22.98271	22.90106	22.6397
79374.79197	24.57529	24.3496	24.03602	23.99597	24.00273	23.87891	23.59559	23.40235	23.37007	23.18322	23.00453	22.98638	22.90473	22.63236
79377.29222	24.59754	24.37185	24.0546	24.02189	24.02498	23.89749	23.6105	23.40626	23.39966	23.20546	23.02678	23.00495	22.91596	22.65093
79379.79247	24.60863	24.38661	24.06569	24.03298	24.03607	23.91592	23.62893	23.42469	23.41075	23.21655	23.04154	23.01604	22.92338	22.65835
79382.29272	24.63432	24.40496	24.09138	24.05133	24.05809	23.9306	23.63627	23.43936	23.42176	23.22389	23.04154	23.01971	22.92705	22.65468
79384.79297	24.66382	24.42712	24.1062	24.07716	24.07658	23.95276	23.65476	23.45052	23.43292	23.23138	23.06004	23.0272	22.93087	22.66217
79387.29222	24.697	24.44929	24.12837	24.09566	24.10609	23.97126	23.67326	23.46902	23.45142	23.24621	23.07487	23.03469	22.93836	22.66232
79389.79247	24.71543	24.4824	24.15047	24.12143	24.12085	23.98969	23.68802	23.48744	23.46251	23.26097	23.07862	23.04578	22.94578	22.65873
79392.29272	24.7412	24.49717	24.1689	24.13252	24.14295	24.00812	23.71379	23.50588	23.48093	23.27205	23.0897	23.05686	22.94952	22.67715
79394.79297	24.77072	24.51934	24.19475	24.1547	24.16146	24.02662	23.72862	23.52071	23.48843	23.28321	23.09719	23.06802	22.96069	22.6773
79397.29322	24.78913	24.55243	24.21683	24.18045	24.18354	24.05605	23.75071	23.52811	23.50318	23.29797	23.11195	23.06809	22.96076	22.6737
79399.79347	24.80396	24.55992	24.22065	24.19161	24.19837	24.05987	23.7582	23.54294	23.51434	23.30546	23.10843	23.07926	22.96458	22.68487
79402.29372	24.80771	24.57102	24.24276	24.21371	24.21681	24.08197	23.76562	23.55404	23.52909	23.32021	23.12685	23.08667	22.97933	22.69228
79404.79297	24.84441	24.60037	24.26477	24.22472	24.23515	24.09665	23.79498	23.57605	23.54745	23.33123	23.1342	23.09769	22.98301	22.68495
79407.29322	24.87019	24.62982	24.29054	24.24682	24.25359	24.11508	23.80607	23.58714	23.56588	23.34965	23.14528	23.10877	22.99409	22.70337
79409.79347	24.89962	24.65191	24.31264	24.26892	24.27568	24.13718	23.83551	23.61291	23.5843	23.35707	23.16004	23.13087	23.00518	22.70711
79412.29372	24.93632	24.67026	24.33466	24.30194	24.29769	24.15552	23.84651	23.62392	23.58431	23.36442	23.17106	23.1272	23.00519	22.70712
79414.79397	24.95842	24.70704	24.36043	24.31671	24.3198	24.17762	23.86494	23.63868	23.60273	23.38284	23.18213	23.13461	23.0126	22.7182
79417.29422	24.98425	24.7292	24.38259	24.3352	24.33829	24.19612	23.8761	23.64983	23.61022	23.39033	23.19329	23.14577	23.01641	22.71101
79419.79447	25.0026	24.74388	24.3936	24.35355	24.35297	24.20713	23.88711	23.66451	23.61756	23.394	23.18595	23.14577	23.02008	22.71468
79422.29372	25.02837	24.77699	24.42304	24.38299	24.38608	24.24024	23.91288	23.68661	23.63232	23.39774	23.19704	23.15319	23.03117	22.71843
79424.79397	25.05039	24.79167	24.43772	24.394	24.40443	24.25125	23.93123	23.69395	23.65067	23.41977	23.20805	23.16053	23.04585	22.72944
79427.29422	25.07255	24.81383	24.45988	24.41983	24.42292	24.28074	23.94971	23.71611	23.66548	23.4309	23.22653	23.18268	23.05332	22.73691
79429.79447	25.09451	24.82845	24.48184	24.43444	24.43754	24.28802	23.96433	23.73072	23.68743	23.45285	23.24481	23.19729	23.06793	22.74785
