Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
2700.80194	24.02077	24.32656	24.78167	25.14979	25.19216	25.62003	26.02356	26.47133	26.95958	27.26421	27.30825	27.35384	27.44772
2703.30218	23.95855	24.27168	24.71945	25.09491	25.14829	25.55781	25.96868	26.41645	26.90835	27.20563	27.26069	27.31729	27.42585
2705.80222	23.91105	24.2095	24.6536	25.02906	25.07143	25.49563	25.91384	26.35794	26.85721	27.1655	27.2279	27.28083	27.39673
2708.3021	24.01032	24.18765	24.59872	24.9595	25.01288	25.42974	25.84428	26.29572	26.79494	27.11793	27.17665	27.25527	27.38218
2710.80205	24.10955	24.30523	24.64657	24.96697	24.99833	25.3895	25.79303	26.24814	26.74371	27.05935	27.14377	27.20771	27.35664
2713.30153	23.96664	24.2394	24.62111	24.93784	24.97654	25.34569	25.74188	26.18231	26.68523	27.01188	27.0963	27.17859	27.32018
2715.803	23.86029	24.14772	24.55145	24.88653	24.9289	25.30906	25.70158	26.13467	26.64127	26.96425	27.06334	27.1383	27.30558
2718.30191	23.79445	24.08189	24.48929	24.82804	24.87041	25.25424	25.65043	26.07985	26.59746	26.92411	27.02688	27.10918	27.2838
2720.80182	23.72854	24.01231	24.42338	24.76213	24.81918	25.20301	25.5992	26.02862	26.54256	26.87655	26.98299	27.0763	27.25459
2723.30276	23.65897	23.9464	24.36114	24.6999	24.76062	25.14077	25.54798	25.98474	26.50235	26.83634	26.94644	27.03608	27.23639
2725.8024	23.60414	23.88424	24.29898	24.63406	24.69845	25.08595	25.48581	25.93726	26.46954	26.79986	26.92098	27.01795	27.22194
2728.30289	23.62634	23.85138	24.25144	24.58285	24.64357	25.03474	25.44929	25.88604	26.40729	26.76331	26.86974	26.97406	27.18905
2730.80229	23.78804	23.96537	24.27367	24.57572	24.62176	24.98357	25.3871	25.83854	26.37449	26.71949	26.83694	26.94126	27.16359
2733.30253	23.65247	23.90688	24.25922	24.56861	24.59997	24.95077	25.35063	25.79106	26.32333	26.672	26.79679	26.90478	27.14179
2735.80269	23.55341	23.8225	24.19686	24.5136	24.56331	24.91411	25.31397	25.74706	26.27936	26.62803	26.76016	26.86081	27.10517
2738.30278	23.5317	23.76042	24.15313	24.4662	24.5159	24.87771	25.28124	25.71066	26.23563	26.58797	26.7201	26.83175	27.07611
2740.8027	24.01994	23.97706	24.20461	24.46629	24.50499	24.84478	25.2373	25.66672	26.199	26.544	26.68347	26.80614	27.05416
2743.30291	23.89536	24.03966	24.28557	24.51422	24.54558	24.83765	25.20815	25.6339	26.15887	26.51488	26.64701	26.77702	27.02871
2745.80285	23.75972	23.94072	24.25269	24.50703	24.53839	24.83413	25.19729	25.60469	26.11865	26.47099	26.61046	26.74781	26.99951
2748.30307	24.58585	24.2934	24.35212	24.53305	24.54606	24.81244	25.16459	25.56465	26.07859	26.43461	26.57775	26.70409	26.96679
2750.80389	25.43741	24.89904	24.70819	24.757	24.72229	24.86755	25.17199	25.55369	26.04564	26.39064	26.53745	26.67113	26.94485
2753.30369	26.13492	25.47911	25.10108	25.03243	24.95002	24.96682	25.19418	25.51716	26.02008	26.35774	26.49721	26.6419	26.92295
2755.80352	26.74441	26.01886	25.51604	25.35932	25.22184	25.13588	25.27883	25.52841	26.00195	26.33594	26.48275	26.61276	26.90116
2758.3041	27.28042	26.50349	25.90891	25.68245	25.52296	25.31588	25.37808	25.55425	26.0021	26.30673	26.43886	26.57988	26.86461
2760.80428	27.7431	26.94415	26.28351	25.99099	25.81681	25.51431	25.49576	25.6022	26.00235	26.29597	26.41709	26.55444	26.85018
2763.30364	28.18	27.36637	26.65067	26.31043	26.11424	25.72731	25.6427	25.6684	26.01351	26.27777	26.39522	26.52522	26.81729
2765.80408	28.57294	27.74096	26.98122	26.59694	26.39341	25.93308	25.79342	25.73103	26.06143	26.28531	26.36973	26.51442	26.79181
2768.30438	28.82628	28.06404	27.29696	26.87597	26.67244	26.14972	25.955	25.83021	26.11289	26.29273	26.3588	26.49247	26.7772
2770.80415	29.04671	28.31016	27.55776	27.11475	26.91489	26.34079	26.11304	25.92953	26.17922	26.32602	26.35906	26.47439	26.75911
2773.3044	29.27811	28.55624	27.79283	27.34248	27.14261	26.53915	26.26736	26.03981	26.2491	26.35187	26.35921	26.47087	26.73357
2775.80397	29.44708	28.76925	28.02052	27.55916	27.34828	26.71913	26.42532	26.15005	26.32633	26.38872	26.36303	26.46735	26.72638
2778.30434	29.54635	28.9199	28.19319	27.72816	27.5283	26.87345	26.56496	26.24932	26.40722	26.4219	26.37052	26.46383	26.69718
2780.80511	29.675	29.05589	28.34387	27.88618	27.69365	27.03514	26.69728	26.36329	26.48452	26.46617	26.37809	26.46772	26.68272
2783.30426	29.83298	29.22855	28.50918	28.02947	27.84429	27.17476	26.83323	26.47722	26.57643	26.51404	26.39659	26.46788	26.67186
2785.80519	29.9138	29.34974	28.6524	28.17269	27.98751	27.30696	26.95076	26.58007	26.66092	26.57651	26.4297	26.4863	26.66826
2788.30533	30.03148	29.47109	28.78108	28.29771	28.11619	27.43198	27.0721	26.67205	26.74923	26.6428	26.44828	26.50855	26.67216
2790.80482	30.10871	29.58869	28.91337	28.43366	28.25949	27.56427	27.19337	26.78231	26.84114	26.69066	26.47779	26.53072	26.66497
2793.30529	30.17852	29.67685	29.02722	28.55119	28.37701	27.68179	27.29622	26.87782	26.92196	26.76047	26.50356	26.55282	26.66872
2795.80549	30.25583	29.76517	29.11921	28.64684	28.48001	27.78112	27.39922	26.9698	27.00293	26.80841	26.53314	26.56773	26.66527
2798.30578	30.33587	29.84607	29.21479	28.75343	28.57926	27.88404	27.4948	27.05804	27.08383	26.87095	26.57367	26.59724	26.67276
2800.80499	30.40767	29.93064	29.30303	28.84534	28.65649	27.97595	27.58304	27.1316	27.1684	26.93717	26.61786	26.62308	26.68392
2803.30589	30.47946	30.01521	29.39861	28.92991	28.75207	28.06786	27.67128	27.2125	27.23461	26.99237	26.65104	26.65994	26.68775
2805.80545	30.5405	30.09244	29.47951	29.01448	28.84398	28.14876	27.75218	27.30074	27.32285	27.06226	26.69524	26.69312	26.69891
2808.30551	30.59804	30.16975	29.55682	29.09913	28.92496	28.24442	27.83682	27.38172	27.38551	27.11024	26.72853	26.71907	26.70651
2810.80629	30.70564	30.26533	29.64506	29.19104	29.00586	28.32899	27.92139	27.46262	27.45172	27.17278	26.77273	26.75593	26.72135
2813.30623	30.75236	30.33522	29.74064	29.28295	29.10511	28.4209	28.00597	27.53618	27.52528	27.21698	26.80958	26.7781	26.72517
2815.8065	30.8134	30.40064	29.80319	29.35284	29.17499	28.49813	28.07952	27.59872	27.59149	27.27952	26.8501	26.8223	26.75468
2818.30656	30.84587	30.44385	29.86948	29.42281	29.24496	28.56809	28.14949	27.66869	27.65776	27.32744	26.88701	26.85186	26.76957
2820.8064	30.91049	30.50847	29.94304	29.50737	29.32219	28.64532	28.22305	27.74959	27.72765	27.38999	26.92754	26.88504	26.78807
2823.30672	30.96085	30.56957	30.00198	29.56999	29.37746	28.7116	28.27832	27.80486	27.78662	27.44528	26.97182	26.92199	26.80666
2825.80638	31.00037	30.61626	30.06451	29.63251	29.44733	28.7778	28.35919	27.87472	27.84916	27.50783	27.00868	26.95517	26.81782
2828.30696	31.03284	30.66664	30.11612	29.6878	29.50261	28.8441	28.41448	27.93368	27.90811	27.5521	27.05295	26.98844	26.84007
2830.80614	31.07957	30.71695	30.17135	29.75771	29.55417	28.90666	28.47338	27.99625	27.96332	27.60363	27.09347	27.02896	26.86225
2833.30704	31.09054	30.74583	30.21196	29.80565	29.6168	28.96562	28.54702	28.05521	28.02225	27.65156	27.13038	27.05118	26.87713
2835.8066	31.15156	30.78894	30.26714	29.85349	29.66464	29.02447	28.59486	28.11773	28.08112	27.70309	27.1709	27.08804	26.90298
2838.30671	31.16606	30.82493	30.32237	29.91974	29.72354	29.08704	28.65743	28.17296	28.13268	27.7473	27.20777	27.12858	26.92884
2840.80666	31.19852	30.85739	30.35196	29.95667	29.77148	29.14233	28.71272	28.23192	28.18428	27.79891	27.25204	27.1545	26.95109
2843.307	31.21648	30.8861	30.38505	30.00077	29.80824	29.18276	28.75315	28.27602	28.23207	27.83936	27.28515	27.19128	26.96584
2845.80755	31.25246	30.92208	30.4256	30.04498	29.84512	29.23064	28.8047	28.32023	28.27994	27.87621	27.32568	27.22079	26.98434
2848.30708	31.26692	30.9437	30.45509	30.08182	29.87828	29.26748	28.84154	28.36441	28.34248	27.94243	27.3662	27.26499	27.01753
2850.80748	31.29925	30.97246	30.49556	30.11862	29.92609	29.30795	28.88201	28.41222	28.3866	27.97554	27.40665	27.29809	27.0433
2853.30714	31.32813	31.01566	30.53617	30.16289	29.95936	29.35956	28.93729	28.44915	28.43456	28.02349	27.4436	27.33137	27.06556
2855.80767	31.38915	31.06235	30.58748	30.21808	30.01087	29.40741	28.98147	28.50801	28.47141	28.053	27.48045	27.35721	27.08039
2858.30783	31.42156	31.10193	30.62347	30.25496	30.04775	29.4553	29.02569	28.55223	28.50829	28.10823	27.51733	27.39409	27.10259
2860.80817	31.4396	31.12355	30.65226	30.2918	30.08459	29.4958	29.0772	28.59274	28.55982	28.14875	27.55785	27.42727	27.13577
2863.30812	31.47206	31.16676	30.69188	30.33974	30.12519	29.54008	29.11047	28.64435	28.6004	28.18934	27.59109	27.46418	27.15066
2865.80792	31.47922	31.1775	30.71337	30.3691	30.16557	29.58045	29.15451	28.68472	28.63713	28.22606	27.62781	27.48989	27.1727
2868.30796	31.50092	31.1992	30.73865	30.39868	30.19514	29.61737	29.18409	28.71797	28.6777	28.26297	27.65738	27.51579	27.20594
2870.80836	31.53321	31.22432	30.77094	30.4281	30.22456	29.64679	29.22452	28.75473	28.71448	28.29241	27.69049	27.5489	27.22069
2873.3084	31.58703	31.28173	30.8176	30.47958	30.2687	29.69827	29.27232	28.80621	28.76227	28.34019	27.73093	27.582	27.25013
2875.80874	31.57291	31.29268	30.8393	30.50915	30.30928	29.72784	29.31291	28.84679	28.79553	28.36978	27.76052	27.6116	27.27238
2878.30832	31.58017	31.30352	30.86088	30.53861	30.33507	29.76831	29.34237	28.87258	28.83965	28.41023	27.79363	27.6447	27.29815
2880.80805	31.60181	31.32516	30.88611	30.57547	30.36459	29.80517	29.38657	28.92412	28.87285	28.45077	27.83418	27.68158	27.33135
2883.30904	31.60195	31.33247	30.90775	30.58663	30.37942	29.82367	29.40874	28.95363	28.9097	28.47662	27.86736	27.70742	27.34985
2885.80915	31.61644	31.34695	30.91865	30.61248	30.39793	29.84952	29.44927	28.98682	28.94654	28.52079	27.90786	27.73324	27.37201
2888.30915	31.62733	31.35785	30.92596	30.62731	30.42745	29.88271	29.47144	29.02001	28.97972	28.54296	27.92636	27.77376	27.40152
2890.80922	31.64171	31.37223	30.96541	30.6604	30.45687	29.91947	29.5082	29.06778	29.00916	28.5724	27.95213	27.78852	27.41627
2893.30934	31.66695	31.39747	30.98349	30.68994	30.47906	29.94166	29.54141	29.08997	29.04968	28.62027	27.98531	27.81803	27.44946
2895.80949	31.73874	31.45492	31.01229	30.71578	30.50857	29.97851	29.57092	29.12683	29.07185	28.63877	28.01483	27.84755	27.46796
2898.30875	31.12994	31.19717	30.94438	30.70125	30.50873	29.99702	29.5931	29.14533	29.0977	28.67195	28.05535	27.86972	27.48646
2900.80949	30.49606	30.74955	30.70094	30.55458	30.4061	29.97146	29.61158	29.18584	29.1309	28.70517	28.0849	27.90294	27.51601
2903.30951	29.96893	30.31509	30.40318	30.34188	30.23377	29.89456	29.60075	29.19335	29.16687	28.72734	28.10707	27.93245	27.53819
2905.80919	29.51765	29.91519	30.09137	30.10347	30.02105	29.79195	29.54952	29.20452	29.18135	28.7642	28.13292	27.95463	27.55669
2908.30922	29.13608	29.55931	29.81256	29.87238	29.81198	29.65996	29.47992	29.19364	29.19941	28.79004	28.16977	27.98781	27.58253
2910.80968	28.79484	29.23276	29.53372	29.63391	29.5992	29.51324	29.3956	29.16438	29.1959	28.80112	28.18452	28.00623	27.60463
2913.30925	28.47933	28.93193	29.26226	29.41016	29.3828	29.35556	29.2893	29.1168	29.17814	28.81229	28.21037	28.02474	27.61946
2915.80935	28.18964	28.64591	29.0166	29.19754	29.17751	29.20165	29.18678	29.05466	29.15686	28.81984	28.22893	28.04696	27.64903
2918.31041	27.93284	28.39645	28.77449	28.98845	28.97944	29.05497	29.06578	28.99972	29.13193	28.81632	28.24009	28.07281	27.66386
2920.80971	27.68709	28.1507	28.5581	28.79775	28.78874	28.90831	28.9595	28.94115	29.08441	28.79813	28.25127	28.07665	27.67871
2923.31052	27.45602	27.92697	28.35271	28.60706	28.60538	28.76533	28.84587	28.8679	29.04052	28.78728	28.26243	28.09515	27.70823
2925.81009	27.22854	27.70316	28.14359	28.42729	28.41828	28.60758	28.72484	28.78723	28.98921	28.77634	28.25884	28.10257	27.72298
2928.31048	27.01957	27.49786	27.94563	28.25135	28.24968	28.47202	28.60762	28.69938	28.93806	28.7472	28.26273	28.11014	27.74156
2930.80993	26.81796	27.28891	27.75135	28.07176	28.07376	28.32913	28.49042	28.61888	28.87954	28.71438	28.25927	28.11034	27.75645
2933.31071	26.61623	27.09819	27.58266	27.91775	27.91974	28.19713	28.38412	28.53827	28.81729	28.68517	28.24841	28.11049	27.7676
2935.81099	26.45116	26.92211	27.40291	27.76002	27.75835	28.05409	28.26677	28.44661	28.74397	28.63753	28.23013	28.1069	27.77502
2938.31079	26.26412	26.73874	27.23055	27.595	27.60066	27.92944	28.15313	28.35866	28.67805	28.60465	28.22294	28.09971	27.78986
2940.81082	26.08817	26.55546	27.06562	27.43741	27.44674	27.7902	28.04325	28.27081	28.6159	28.56452	28.20851	28.0816	27.7901
2943.31051	25.93051	26.39412	26.91163	27.29809	27.3111	27.66924	27.92963	28.17921	28.53898	28.50962	28.18297	28.07441	27.79392
2945.81064	25.77277	26.24005	26.75388	27.15136	27.16437	27.53718	27.82327	28.10221	28.47666	28.46198	28.15735	28.06348	27.79767
2948.3109	25.64821	26.0898	26.6073	27.01579	27.0288	27.4163	27.70972	28.00334	28.38515	28.40717	28.12457	28.0417	27.79057
2950.81129	25.50891	25.95784	26.47535	26.88017	26.90051	27.29902	27.6108	27.92277	28.31924	28.35961	28.1027	28.02717	27.78705
2953.31147	25.38051	25.82577	26.33226	26.74442	26.77211	27.1853	27.50442	27.83474	28.24958	28.3083	28.07341	27.99788	27.79447
2955.8111	25.27048	25.70106	26.20388	26.62338	26.64006	27.06793	27.39439	27.74673	28.17625	28.25332	28.04412	27.98328	27.79088
2958.31174	25.16428	25.58751	26.09034	26.50984	26.53386	26.95806	27.2992	27.65888	28.11043	28.20218	28.01133	27.95783	27.78011
2960.81134	25.06159	25.48115	25.9803	26.39981	26.41648	26.85536	27.20017	27.58188	28.03343	28.14721	27.98205	27.92854	27.78018
2963.31197	24.96991	25.37112	25.87394	26.29711	26.31746	26.74901	27.11216	27.49754	27.94175	28.09223	27.93808	27.89559	27.76558
2965.81154	24.88932	25.27585	25.775	26.19084	26.21852	26.65741	27.02423	27.42429	27.87582	28.02997	27.90151	27.86269	27.7547
2968.31167	24.79769	25.18423	25.67604	26.0882	26.11956	26.55844	26.93995	27.34001	27.80991	27.97507	27.86496	27.83715	27.75118
2970.81177	24.70233	25.08886	25.56967	26.00018	26.02786	26.47042	26.84826	27.26299	27.74025	27.92376	27.82466	27.80786	27.72557
2973.31174	24.61432	24.99718	25.48165	25.89382	25.92517	26.37874	26.76392	27.17866	27.67059	27.87612	27.79538	27.78225	27.7183
2975.81228	24.54468	24.91653	25.39	25.80949	25.84452	26.29074	26.68327	27.10534	27.60093	27.81014	27.74407	27.74562	27.69636
2978.31215	24.46032	24.83217	25.30564	25.73248	25.75282	26.19905	26.59891	27.032	27.52393	27.75148	27.70378	27.71634	27.68175
2980.81257	24.37983	24.74434	25.22147	25.63363	25.67233	26.12222	26.52576	26.95885	27.46543	27.69666	27.6673	27.67619	27.6673
2983.3123	24.30648	24.66732	25.14079	25.55295	25.5843	26.0342	26.4414	26.88183	27.38477	27.63434	27.61599	27.63222	27.64168
2985.81225	24.22216	24.58667	25.06014	25.46495	25.50365	25.95355	26.36809	26.81219	27.32612	27.57569	27.57937	27.60294	27.61607
2988.31231	24.16351	24.51335	24.9758	25.3953	25.434	25.88022	26.29843	26.74253	27.26013	27.52071	27.52806	27.55897	27.59779
2990.81222	24.09384	24.43633	24.90612	25.31094	25.35331	25.8032	26.22141	26.67285	27.19414	27.46941	27.48409	27.515	27.57218
2993.31299	24.02053	24.37403	24.83648	25.2413	25.28	25.72989	26.15178	26.60322	27.13182	27.41443	27.44379	27.49305	27.5539
2995.81252	23.96188	24.30804	24.76683	25.15696	25.21034	25.65657	26.08212	26.5409	27.07317	27.36679	27.41451	27.45643	27.53195
2998.31253	23.91063	24.24212	24.70089	25.09838	25.14441	25.59064	26.01986	26.48231	27.01095	27.31558	27.37063	27.42357	27.5101
3000.81249	23.85568	24.17248	24.62759	25.02507	25.06744	25.521	25.95022	26.42001	26.95597	27.25326	27.31566	27.3796	27.48082
3003.31274	23.79701	24.11748	24.56158	24.95172	25.01244	25.45132	25.88422	26.35401	26.89732	27.20195	27.27903	27.34297	27.4552
3005.81307	23.73838	24.05151	24.49561	24.89309	24.9428	25.38902	25.82926	26.30272	26.83868	27.15065	27.23506	27.31002	27.43325
3008.31284	23.68346	23.99659	24.44436	24.8345	24.88421	25.33043	25.76333	26.23679	26.7801	27.09941	27.19484	27.27346	27.41505
3010.81313	23.92213	24.05908	24.4151	24.77954	24.82558	25.26079	25.7047	26.17449	26.72512	27.05911	27.15454	27.23684	27.38577
3013.31374	23.84153	24.09227	24.44461	24.78337	24.82574	25.22058	25.64613	26.1196	26.67387	27.00419	27.10696	27.1966	27.36388
3015.81348	23.72415	24.01158	24.39696	24.74673	24.78542	25.18026	25.60215	26.07194	26.61156	26.95655	27.06299	27.16364	27.33092
3018.31338	23.63616	23.93093	24.33466	24.6881	24.73414	25.13265	25.55086	26.00964	26.55657	26.90158	27.02269	27.11967	27.30898
3020.81313	23.84911	23.97138	24.31272	24.6478	24.69751	25.09235	25.51423	25.96567	26.51995	26.86862	26.98607	27.09039	27.2907
3023.31333	23.77943	24.00447	24.32378	24.64786	24.68289	25.04837	25.46291	25.92536	26.46864	26.81365	26.94577	27.05009	27.26508
3025.81364	23.64006	23.92015	24.29085	24.61492	24.65729	25.0191	25.42997	25.88141	26.41734	26.76601	26.90548	27.01347	27.23213
3028.31403	23.56673	23.83949	24.22486	24.55261	24.59865	24.97513	25.38968	25.83011	26.38071	26.72204	26.86885	26.98051	27.21018
3030.81343	23.77966	23.9313	24.23226	24.53064	24.57301	24.93115	25.34202	25.78245	26.33674	26.68908	26.83222	26.94755	27.18089
3033.31367	23.62559	23.87633	24.21399	24.51237	24.55474	24.8982	25.3054	25.74216	26.30011	26.64511	26.78825	26.91092	27.15161
3035.81382	23.50824	23.78467	24.14435	24.46842	24.51814	24.86526	25.27246	25.71289	26.24513	26.60115	26.74796	26.87797	27.11498
3038.31424	23.62572	23.75534	24.093	24.40974	24.46312	24.81025	25.22846	25.66155	26.21218	26.56452	26.70766	26.83767	27.09303
3040.81451	23.63685	23.82886	24.12982	24.41352	24.45956	24.79568	25.19187	25.62863	26.17188	26.51688	26.67837	26.80472	27.06375
3043.31448	23.49379	23.75553	24.08585	24.38791	24.43028	24.75905	25.16258	25.59935	26.14628	26.48762	26.64543	26.77545	27.04916
3045.81455	23.83508	23.85092	24.1005	24.36952	24.40822	24.73332	25.12584	25.55159	26.10956	26.45823	26.60505	26.7424	27.03079
3048.31416	24.67572	24.29517	24.28783	24.45042	24.4671	24.72247	25.10031	25.52973	26.07303	26.41803	26.57585	26.72054	26.99059
3050.81406	25.47583	24.90444	24.6622	24.69999	24.65061	24.7922	25.09664	25.4967	26.03266	26.385	26.55383	26.69118	26.96857
3053.31412	26.13655	25.46973	25.05866	24.99369	24.89659	24.90973	25.14075	25.47842	26.00704	26.35204	26.5172	26.66189	26.95029
3055.81417	26.71637	25.99449	25.46965	25.31292	25.18279	25.08215	25.22142	25.48568	25.98126	26.32259	26.48041	26.6251	26.91717
3058.31431	27.23036	26.47178	25.85885	25.63606	25.4729	25.26215	25.33169	25.51153	25.97408	26.29339	26.44754	26.58857	26.8843
3060.81506	27.69656	26.89761	26.22228	25.94811	25.76659	25.46409	25.45288	25.57033	25.9815	26.27512	26.41459	26.56295	26.85869
3063.31512	28.11137	27.30875	26.58571	26.25648	26.06763	25.67337	25.60344	25.6328	26.01096	26.2642	26.39266	26.53735	26.83676
3065.81509	28.50041	27.68678	26.92337	26.54643	26.34289	25.88257	25.75392	25.70987	26.05498	26.26785	26.37796	26.51164	26.81105
3068.31535	28.8344	28.03912	27.23901	26.8217	26.61082	26.09544	25.91174	25.80163	26.09535	26.27887	26.35961	26.48962	26.78903
3070.81502	29.03267	28.30713	27.51803	27.08236	26.87515	26.29738	26.07697	25.91182	26.16885	26.30832	26.35237	26.48605	26.77444
3073.3148	29.18675	28.50157	27.74183	27.29516	27.08795	26.48816	26.23471	26.00716	26.23482	26.33759	26.35961	26.47861	26.75233
3075.81564	29.34089	28.68509	27.9437	27.48968	27.28614	26.66066	26.37786	26.11727	26.32291	26.37062	26.36695	26.47494	26.73765
3078.31524	29.52082	28.87234	28.12729	27.65859	27.46973	26.8259	26.52841	26.22378	26.39639	26.42208	26.37437	26.47869	26.7157
3080.81537	29.63834	29.01923	28.28885	27.82383	27.63497	26.97278	26.65328	26.3303	26.48455	26.46253	26.37811	26.47509	26.70109
3083.31506	29.73744	29.16237	28.45035	27.97064	27.77811	27.10491	26.79275	26.44041	26.56529	26.51391	26.3928	26.4861	26.69742
3085.81526	29.83653	29.27982	28.5788	28.11011	27.92492	27.25172	26.91019	26.54684	26.65338	26.57264	26.42216	26.49711	26.69008
3088.31566	29.9539	29.39351	28.71452	28.24583	28.06064	27.37276	27.03123	26.64953	26.74137	26.62393	26.45143	26.52271	26.68632
3090.81587	30.06042	29.52205	28.83205	28.35601	28.17449	27.49029	27.13775	26.74136	26.82954	26.6864	26.49187	26.53747	26.67906
3093.31583	30.15584	29.62482	28.95317	28.48447	28.29928	27.60773	27.24418	26.83679	26.90661	26.74512	26.50655	26.55949	26.68273
3095.8163	30.20356	29.71657	29.0596	28.59458	28.41673	27.72518	27.34695	26.92855	26.9947	26.80017	26.54693	26.57784	26.68273
3098.31648	30.28797	29.79732	29.15502	28.69	28.51215	27.82428	27.46072	27.01663	27.07177	26.86991	26.5873	26.61821	26.69007
3100.81639	30.34181	29.88173	29.24311	28.78542	28.60391	27.91236	27.53413	27.10472	27.15252	26.92864	26.61666	26.64024	26.69374
3103.31605	30.45285	29.98083	29.34955	28.87718	28.70668	28.0188	27.64057	27.20014	27.22959	26.98369	26.65704	26.66593	26.71209
3105.81671	30.52091	30.06524	29.42296	28.96894	28.78375	28.09954	27.71397	27.26621	27.303	27.04608	26.69007	26.69896	26.71576
3108.31645	30.56038	30.12038	29.51478	29.0571	28.87192	28.19137	27.79846	27.34336	27.38382	27.10121	26.73419	26.72106	26.72318
3110.81592	30.63911	30.20471	29.58811	29.13042	28.95258	28.2647	27.87913	27.42035	27.44616	27.16355	26.77817	26.76505	26.74147
3113.31637	30.68925	30.27812	29.6762	29.22218	29.04067	28.36013	27.95988	27.49743	27.51956	27.2186	26.81121	26.79441	26.75248
3115.81679	30.76814	30.3516	29.74234	29.303	29.11048	28.43728	28.03336	27.57091	27.58937	27.27373	26.85533	26.82751	26.76724
3118.31709	30.81828	30.4091	29.82675	29.38375	29.19489	28.51802	28.11043	27.64431	27.65177	27.32879	26.89203	26.86055	26.77825
3120.81666	30.89358	30.48081	29.88922	29.45356	29.26104	28.59885	28.18391	27.71413	27.72158	27.39493	26.93614	26.88999	26.80402
3123.31737	30.92581	30.53454	29.95162	29.52697	29.3271	28.65757	28.25732	27.78386	27.78397	27.44264	26.96551	26.92301	26.8187
3125.81653	30.97596	30.59186	30.01401	29.58936	29.4005	28.73465	28.31604	27.84259	27.83535	27.49035	27.01322	26.95605	26.83705
3128.31714	31.00827	30.63133	30.07648	29.65183	29.4593	28.80079	28.37851	27.90873	27.90882	27.54546	27.05732	26.99648	26.8628
3130.81716	31.07991	30.69222	30.1242	29.69954	29.50702	28.85584	28.43357	27.95644	27.96754	27.60052	27.10504	27.03318	26.88482
3133.31666	31.09789	30.73886	30.19033	29.76935	29.56582	28.92565	28.49971	28.02625	28.019	27.65565	27.1308	27.05528	26.90325
3135.81689	31.13722	30.77818	30.23797	29.828	29.63547	28.98797	28.56569	28.08856	28.08132	27.70329	27.18211	27.10292	26.92153
3138.31772	31.18386	30.82482	30.28943	29.88313	29.6906	29.03942	28.62816	28.13636	28.12544	27.74373	27.21889	27.13236	26.93628
3140.81716	31.20542	30.86072	30.33355	29.93092	29.73105	29.1019	28.6833	28.20249	28.17323	27.79519	27.252	27.17281	26.96572
3143.31747	31.22341	30.88945	30.37033	29.97504	29.77517	29.14969	28.73475	28.25028	28.2357	27.84298	27.29612	27.19857	26.98048
3145.818	31.25206	30.9181	30.4107	30.01174	29.81555	29.18639	28.77513	28.298	28.27974	27.89437	27.33282	27.23528	27.00984
3148.31851	31.26639	30.93959	30.44007	30.05211	29.85959	29.2341	28.81917	28.34571	28.33114	27.93476	27.37321	27.26832	27.02454
3150.81816	31.2987	30.98623	30.48786	30.10358	29.90738	29.28556	28.87063	28.40452	28.3826	27.98254	27.40632	27.29776	27.04296
3153.31797	31.32742	31.01137	30.51729	30.14769	29.95149	29.34436	28.92209	28.44496	28.42672	28.01932	27.45044	27.33454	27.08342
3155.81821	31.38123	31.04727	30.55407	30.1808	29.97727	29.3738	28.95887	28.48908	28.47451	28.05977	27.48355	27.37132	27.0945
3158.31824	31.40272	31.07234	30.58672	30.2175	30.01396	29.41784	29.00291	28.53312	28.51487	28.11481	27.5239	27.40067	27.12752
3160.81845	31.42786	31.10465	30.62261	30.25428	30.05075	29.45829	29.03969	28.57357	28.56265	28.14792	27.56068	27.43377	27.14961
3163.31833	31.44943	31.14054	30.6585	30.2984	30.09486	29.50975	29.08014	28.61402	28.6031	28.18837	27.59379	27.46688	27.17171
3165.81846	31.47099	31.16927	30.6944	30.33518	30.13164	29.53919	29.12059	28.6508	28.65089	28.23983	27.63057	27.49999	27.19748
3168.31796	31.50331	31.19442	30.72671	30.37196	30.16475	29.57964	29.16471	28.69492	28.68767	28.27293	27.67101	27.52942	27.22325
3170.81827	31.53204	31.22315	30.75544	30.41608	30.20888	29.62376	29.20883	28.75005	28.72812	28.31705	27.70779	27.55886	27.24534
3173.3182	31.57856	31.27325	30.80196	30.44907	30.24553	29.66409	29.24916	28.78671	28.76113	28.3464	27.74081	27.59555	27.27469
3175.8184	31.60016	31.28769	30.82715	30.48589	30.27501	29.69724	29.28598	28.8272	28.80525	28.38317	27.77392	27.62499	27.29312
3178.31904	31.63604	31.32715	30.86302	30.52265	30.31177	29.74501	29.32641	28.86396	28.84203	28.41996	27.80702	27.66177	27.31154
3180.81917	31.64325	31.34511	30.89173	30.55941	30.34486	29.7781	29.36317	28.89705	28.87147	28.45306	27.82912	27.6802	27.33364
3183.31848	31.65043	31.36303	30.91323	30.58879	30.37424	29.81482	29.39621	28.9301	28.90815	28.48241	27.8658	27.70954	27.35931
3185.81904	31.66481	31.37383	30.93478	30.61086	30.39999	29.84424	29.42931	28.97053	28.94493	28.51551	27.89157	27.73897	27.37774
